patch_id,labels,split,country,s1_name,s2v1_name,contains_seasonal_snow,contains_cloud_or_shadow
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_08_43,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_8_43,S2B_MSIL2A_20180515T112110_8_43,False,False
S2A_MSIL2A_20180508T104031_N9999_R008_T31UGR_09_19,"['Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures' 'Urban fabric']",train,Belgium,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_9_19,S2A_MSIL2A_20180508T104031_9_19,False,False
S2B_MSIL2A_20170930T095019_N9999_R079_T34UEG_89_81,"['Broad-leaved forest' 'Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures' 'Transitional woodland, shrub']",train,Lithuania,S1B_IW_GRDH_1SDV_20170929T045057_34UEG_89_81,S2B_MSIL2A_20170930T095019_89_81,False,False
S2A_MSIL2A_20180508T104031_N9999_R008_T31UGR_09_25,"['Complex cultivation patterns' 'Coniferous forest' 'Mixed forest'
 'Pastures' 'Transitional woodland, shrub']",train,Belgium,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_9_25,S2A_MSIL2A_20180508T104031_9_25,False,False
S2A_MSIL2A_20180508T104031_N9999_R008_T31UGR_09_30,"['Complex cultivation patterns' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures' 'Transitional woodland, shrub' 'Urban fabric']",train,Belgium,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_9_30,S2A_MSIL2A_20180508T104031_9_30,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_08_55,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Natural grassland and sparsely vegetated areas' 'Permanent crops'
 'Urban fabric']",train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_8_55,S2B_MSIL2A_20180515T112110_8_55,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_08_63,"['Agro-forestry areas' 'Arable land' 'Industrial or commercial units'
 'Mixed forest' 'Pastures' 'Urban fabric']",train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_8_63,S2B_MSIL2A_20180515T112110_8_63,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_08_66,['Arable land' 'Broad-leaved forest' 'Inland waters' 'Pastures'],train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_8_66,S2B_MSIL2A_20180515T112110_8_66,False,False
S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_06_23,"['Complex cultivation patterns' 'Mixed forest'
 'Natural grassland and sparsely vegetated areas' 'Urban fabric']",train,Portugal,S1B_IW_GRDH_1SDV_20170812T063420_29SNC_6_23,S2A_MSIL2A_20170813T112121_6_23,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_08_75,['Arable land' 'Complex cultivation patterns' 'Urban fabric'],train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_8_75,S2B_MSIL2A_20180515T112110_8_75,False,False
S2B_MSIL2A_20170930T095019_N9999_R079_T34UEG_90_19,"['Arable land' 'Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures']",train,Lithuania,S1B_IW_GRDH_1SDV_20170929T045032_34UEG_90_19,S2B_MSIL2A_20170930T095019_90_19,False,False
S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_06_30,"['Broad-leaved forest' 'Industrial or commercial units'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Marine waters' 'Urban fabric']",train,Portugal,S1B_IW_GRDH_1SDV_20170812T063420_29SNC_6_30,S2A_MSIL2A_20170813T112121_6_30,False,False
S2A_MSIL2A_20180508T104031_N9999_R008_T31UGR_09_63,['Arable land' 'Coniferous forest' 'Mixed forest' 'Pastures'],train,Luxembourg,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_9_63,S2A_MSIL2A_20180508T104032_9_63,False,False
S2A_MSIL2A_20180508T104031_N9999_R008_T31UGR_09_67,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures' 'Urban fabric']",train,Luxembourg,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_9_67,S2A_MSIL2A_20180508T104032_9_67,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_09_07,"['Complex cultivation patterns' 'Coniferous forest' 'Mixed forest'
 'Urban fabric']",train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_9_7,S2B_MSIL2A_20180515T112110_9_7,False,False
S2B_MSIL2A_20170930T095019_N9999_R079_T34UEG_90_44,"['Arable land' 'Complex cultivation patterns' 'Pastures' 'Permanent crops'
 'Urban fabric']",train,Lithuania,S1B_IW_GRDH_1SDV_20170929T045032_34UEG_90_44,S2B_MSIL2A_20170930T095019_90_44,False,False
S2A_MSIL2A_20180508T104031_N9999_R008_T31UGR_09_76,"['Arable land' 'Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures' 'Urban fabric']",train,Luxembourg,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_9_76,S2A_MSIL2A_20180508T104032_9_76,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_09_11,"['Complex cultivation patterns' 'Industrial or commercial units'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_9_11,S2B_MSIL2A_20180515T112110_9_11,False,False
S2A_MSIL2A_20180508T104031_N9999_R008_T31UGR_10_03,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures']",train,Belgium,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_10_3,S2A_MSIL2A_20180508T104031_10_3,False,False
S2B_MSIL2A_20170930T095019_N9999_R079_T34UEG_90_63,"['Arable land' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",train,Lithuania,S1B_IW_GRDH_1SDV_20170929T045057_34UEG_90_63,S2B_MSIL2A_20170930T095019_90_63,False,False
S2A_MSIL2A_20180508T104031_N9999_R008_T31UGR_10_11,"['Mixed forest' 'Pastures' 'Transitional woodland, shrub' 'Urban fabric']",train,Belgium,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_10_11,S2A_MSIL2A_20180508T104031_10_11,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_09_38,"['Broad-leaved forest' 'Permanent crops' 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_9_38,S2B_MSIL2A_20180515T112110_9_38,False,False
S2B_MSIL2A_20170930T095019_N9999_R079_T34UEG_90_84,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Lithuania,S1B_IW_GRDH_1SDV_20170929T045057_34UEG_90_84,S2B_MSIL2A_20170930T095019_90_84,False,False
S2B_MSIL2A_20170930T095019_N9999_R079_T34UEG_90_86,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Coniferous forest']",train,Lithuania,S1B_IW_GRDH_1SDV_20170929T045057_34UEG_90_86,S2B_MSIL2A_20170930T095019_90_86,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_09_51,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Natural grassland and sparsely vegetated areas' 'Permanent crops'
 'Urban fabric']",train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_9_51,S2B_MSIL2A_20180515T112110_9_51,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_09_52,['Complex cultivation patterns' 'Permanent crops' 'Urban fabric'],train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_9_52,S2B_MSIL2A_20180515T112110_9_52,False,False
S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_07_11,"['Arable land' 'Complex cultivation patterns' 'Pastures'
 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20170812T063420_29SNC_7_11,S2A_MSIL2A_20170813T112121_7_11,False,False
S2A_MSIL2A_20180508T104031_N9999_R008_T31UGR_10_41,['Arable land' 'Industrial or commercial units' 'Pastures' 'Urban fabric'],train,Luxembourg,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_10_41,S2A_MSIL2A_20180508T104031_10_41,False,False
S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_07_15,"['Arable land' 'Complex cultivation patterns' 'Mixed forest'
 'Transitional woodland, shrub' 'Urban fabric']",train,Portugal,S1B_IW_GRDH_1SDV_20170812T063420_29SNC_7_15,S2A_MSIL2A_20170813T112121_7_15,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_09_67,['Arable land' 'Inland waters'],train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_9_67,S2B_MSIL2A_20180515T112110_9_67,False,False
S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_07_19,"['Arable land' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures']",train,Portugal,S1B_IW_GRDH_1SDV_20170812T063420_29SNC_7_19,S2A_MSIL2A_20170813T112121_7_19,False,False
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_00_20,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures' 'Urban fabric']",train,Belgium,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_0_20,S2B_MSIL2A_20171015T104009_0_20,False,False
S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_07_25,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Portugal,S1B_IW_GRDH_1SDV_20170812T063420_29SNC_7_25,S2A_MSIL2A_20170813T112121_7_25,False,False
S2A_MSIL2A_20180508T104031_N9999_R008_T31UGR_10_53,"['Arable land' 'Complex cultivation patterns' 'Mixed forest'
 'Urban fabric']",train,Luxembourg,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_10_53,S2A_MSIL2A_20180508T104031_10_53,False,False
S2A_MSIL2A_20180508T104031_N9999_R008_T31UGR_10_54,"['Broad-leaved forest' 'Complex cultivation patterns' 'Mixed forest'
 'Urban fabric']",train,Luxembourg,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_10_54,S2A_MSIL2A_20180508T104031_10_54,False,False
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_00_25,"['Complex cultivation patterns' 'Coniferous forest' 'Mixed forest'
 'Pastures']",train,Belgium,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_0_25,S2B_MSIL2A_20171015T104009_0_25,False,False
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_00_23,['Complex cultivation patterns' 'Mixed forest' 'Pastures' 'Urban fabric'],train,Belgium,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_0_23,S2B_MSIL2A_20171015T104009_0_23,False,False
S2A_MSIL2A_20180508T104031_N9999_R008_T31UGR_10_63,['Arable land' 'Mixed forest' 'Pastures' 'Urban fabric'],train,Luxembourg,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_10_63,S2A_MSIL2A_20180508T104032_10_63,False,False
S2A_MSIL2A_20180508T104031_N9999_R008_T31UGR_10_64,"['Arable land' 'Broad-leaved forest' 'Mixed forest' 'Pastures'
 'Urban fabric']",train,Luxembourg,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_10_64,S2A_MSIL2A_20180508T104032_10_64,False,False
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_00_34,"['Complex cultivation patterns' 'Coniferous forest' 'Mixed forest'
 'Pastures' 'Urban fabric']",train,Belgium,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_0_34,S2B_MSIL2A_20171015T104009_0_34,False,False
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_00_40,"['Complex cultivation patterns' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures' 'Urban fabric']",train,Luxembourg,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_0_40,S2B_MSIL2A_20171015T104009_0_40,False,False
S2A_MSIL2A_20180508T104031_N9999_R008_T31UGR_10_74,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Luxembourg,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_10_74,S2A_MSIL2A_20180508T104032_10_74,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_10_10,"['Complex cultivation patterns' 'Industrial or commercial units'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Urban fabric']",train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_10_10,S2B_MSIL2A_20180515T112110_10_10,False,False
S2A_MSIL2A_20180508T104031_N9999_R008_T31UGR_10_77,"['Arable land' 'Broad-leaved forest' 'Pastures'
 'Transitional woodland, shrub' 'Urban fabric']",train,Luxembourg,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_10_77,S2A_MSIL2A_20180508T104032_10_77,False,False
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_00_58,"['Arable land' 'Complex cultivation patterns' 'Coniferous forest'
 'Mixed forest' 'Pastures']",train,Luxembourg,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_0_58,S2B_MSIL2A_20171015T104009_0_58,False,False
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_00_81,"['Arable land'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures' 'Urban fabric']",train,Luxembourg,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_0_81,S2B_MSIL2A_20171015T104010_0_81,False,False
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_00_83,['Arable land' 'Broad-leaved forest' 'Coniferous forest' 'Pastures'],train,Luxembourg,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_0_83,S2B_MSIL2A_20171015T104010_0_83,False,False
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_01_02,"['Broad-leaved forest' 'Industrial or commercial units'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures' 'Urban fabric']",train,Belgium,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_1_2,S2B_MSIL2A_20171015T104009_1_2,False,False
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_01_08,"['Coniferous forest' 'Pastures' 'Transitional woodland, shrub']",train,Belgium,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_1_8,S2B_MSIL2A_20171015T104009_1_8,False,False
S2A_MSIL2A_20180508T104031_N9999_R008_T31UGR_11_32,"['Arable land' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Urban fabric']",train,Belgium,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_11_32,S2A_MSIL2A_20180508T104031_11_32,False,False
S2A_MSIL2A_20180508T104031_N9999_R008_T31UGR_11_36,"['Arable land' 'Complex cultivation patterns' 'Coniferous forest'
 'Urban fabric']",train,Belgium,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_11_36,S2A_MSIL2A_20180508T104031_11_36,False,False
S2A_MSIL2A_20180508T104031_N9999_R008_T31UGR_11_37,"['Arable land' 'Complex cultivation patterns' 'Coniferous forest'
 'Urban fabric']",train,Luxembourg,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_11_37,S2A_MSIL2A_20180508T104031_11_37,False,False
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_01_22,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures']",train,Belgium,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_1_22,S2B_MSIL2A_20171015T104009_1_22,False,False
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_01_31,"['Complex cultivation patterns' 'Coniferous forest' 'Mixed forest'
 'Pastures']",train,Belgium,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_1_31,S2B_MSIL2A_20171015T104009_1_31,False,False
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_01_34,"['Complex cultivation patterns' 'Coniferous forest' 'Mixed forest'
 'Transitional woodland, shrub']",train,Belgium,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_1_34,S2B_MSIL2A_20171015T104009_1_34,False,False
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_01_36,['Complex cultivation patterns' 'Mixed forest' 'Pastures'],train,Belgium,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_1_36,S2B_MSIL2A_20171015T104009_1_36,False,False
S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_08_27,"['Agro-forestry areas' 'Broad-leaved forest'
 'Complex cultivation patterns' 'Industrial or commercial units'
 'Urban fabric']",train,Portugal,S1B_IW_GRDH_1SDV_20170812T063420_29SNC_8_27,S2A_MSIL2A_20170813T112121_8_27,False,False
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_01_41,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures' 'Urban fabric']",train,Luxembourg,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_1_41,S2B_MSIL2A_20171015T104009_1_41,False,False
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_01_45,['Complex cultivation patterns' 'Coniferous forest' 'Pastures'],train,Luxembourg,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_1_45,S2B_MSIL2A_20171015T104009_1_45,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_10_85,['Arable land' 'Broad-leaved forest' 'Coniferous forest'],train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_10_85,S2B_MSIL2A_20180515T112110_10_85,False,False
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_01_48,"['Complex cultivation patterns' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures']",train,Luxembourg,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_1_48,S2B_MSIL2A_20171015T104009_1_48,False,False
S2A_MSIL2A_20180508T104031_N9999_R008_T31UGR_11_64,"['Arable land' 'Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures' 'Urban fabric']",train,Luxembourg,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_11_64,S2A_MSIL2A_20180508T104032_11_64,False,False
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_01_51,"['Arable land' 'Complex cultivation patterns' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures']",train,Luxembourg,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_1_51,S2B_MSIL2A_20171015T104009_1_51,False,False
S2A_MSIL2A_20180508T104031_N9999_R008_T31UGR_11_68,"['Arable land' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures' 'Urban fabric']",train,Luxembourg,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_11_68,S2A_MSIL2A_20180508T104032_11_68,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_11_07,"['Coniferous forest' 'Industrial or commercial units'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_11_7,S2B_MSIL2A_20180515T112110_11_7,False,False
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_01_59,['Arable land' 'Complex cultivation patterns' 'Mixed forest' 'Pastures'],train,Luxembourg,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_1_59,S2B_MSIL2A_20171015T104009_1_59,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_11_11,"['Broad-leaved forest' 'Complex cultivation patterns' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_11_11,S2B_MSIL2A_20180515T112110_11_11,False,False
S2A_MSIL2A_20180508T104031_N9999_R008_T31UGR_11_78,['Arable land' 'Complex cultivation patterns' 'Pastures' 'Urban fabric'],train,Luxembourg,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_11_78,S2A_MSIL2A_20180508T104032_11_78,False,False
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_01_80,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures']",train,Luxembourg,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_1_80,S2B_MSIL2A_20171015T104010_1_80,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_11_18,"['Complex cultivation patterns'
 'Moors, heathland and sclerophyllous vegetation'
 'Natural grassland and sparsely vegetated areas' 'Permanent crops'
 'Transitional woodland, shrub' 'Urban fabric']",train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_11_18,S2B_MSIL2A_20180515T112110_11_18,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_11_30,"['Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Permanent crops' 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_11_30,S2B_MSIL2A_20180515T112110_11_30,False,False
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_02_05,['Broad-leaved forest' 'Coniferous forest' 'Mixed forest'],train,Belgium,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_2_5,S2B_MSIL2A_20171015T104009_2_5,False,False
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_02_09,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures' 'Urban fabric']",train,Belgium,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_2_9,S2B_MSIL2A_20171015T104009_2_9,False,False
S2A_MSIL2A_20180508T104031_N9999_R008_T31UGR_12_10,"['Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures']",train,Belgium,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_12_10,S2A_MSIL2A_20180508T104031_12_10,False,False
